-10.00000000	-10.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.90000057	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.80000019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.69999981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.60000038	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.40000057	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.30000019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.19999981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.10000038	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-9.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.90000057	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.80000019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.69999981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.60000038	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.40000057	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.30000019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.19999981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.10000038	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-8.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-7.90000010	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-7.80000019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-7.70000029	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-7.59999990	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-7.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	-7.40000010	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
